Product Code,Other Code,Product Name,Colour Code,Colour Name,Size code,Size Name,JAN
103,10,Football Socks,0,White,2016,16～18,4.59E+12
103,10,Football Socks,0,White,2019,19～21,4.56E+12
103,10,Football Socks,0,White,2022,22～24,4.56E+12
103,10,Football Socks,0,White,2025,25～27,4.56E+12
103,10,Football Socks,1,Navy,2016,16～18,4.59E+12
103,10,Football Socks,1,Navy,2019,19～21,4.56E+12
103,10,Football Socks,1,Navy,2022,22～24,4.56E+12
103,10,Football Socks,1,Navy,2025,25～27,4.56E+12
103,10,Football Socks,2,Turquoise,2016,16～18,4.59E+12
103,10,Football Socks,2,Turquoise,2019,19～21,4.56E+12
103,10,Football Socks,2,Turquoise,2022,22～24,4.56E+12
103,10,Football Socks,2,Turquoise,2025,25～27,4.56E+12
103,10,Football Socks,5,Royal Blue,2016,16～18,4.59E+12
103,10,Football Socks,5,Royal Blue,2019,19～21,4.56E+12
103,10,Football Socks,5,Royal Blue,2022,22～24,4.56E+12
103,10,Football Socks,5,Royal Blue,2025,25～27,4.56E+12
103,10,Football Socks,11,Red,2016,16～18,4.59E+12
103,10,Football Socks,11,Red,2019,19～21,4.56E+12
103,10,Football Socks,11,Red,2022,22～24,4.56E+12
103,10,Football Socks,11,Red,2025,25～27,4.56E+12
103,10,Football Socks,14,Burgundy,2016,16～18,4.59E+12
103,10,Football Socks,14,Burgundy,2019,19～21,4.56E+12
103,10,Football Socks,14,Burgundy,2022,22～24,4.56E+12
103,10,Football Socks,14,Burgundy,2025,25～27,4.56E+12
103,10,Football Socks,15,Orange,2016,16～18,4.59E+12
103,10,Football Socks,15,Orange,2019,19～21,4.56E+12
103,10,Football Socks,15,Orange,2022,22～24,4.56E+12
103,10,Football Socks,15,Orange,2025,25～27,4.56E+12
103,10,Football Socks,21,Yellow,2016,16～18,4.59E+12
103,10,Football Socks,21,Yellow,2019,19～21,4.56E+12
103,10,Football Socks,21,Yellow,2022,22～24,4.56E+12
103,10,Football Socks,21,Yellow,2025,25～27,4.56E+12
103,10,Football Socks,26,Green,2016,16～18,4.59E+12
103,10,Football Socks,26,Green,2019,19～21,4.56E+12
103,10,Football Socks,26,Green,2022,22～24,4.56E+12
103,10,Football Socks,26,Green,2025,25～27,4.56E+12
103,10,Football Socks,34,Black,2016,16～18,4.59E+12
103,10,Football Socks,34,Black,2019,19～21,4.56E+12
103,10,Football Socks,34,Black,2022,22～24,4.56E+12
103,10,Football Socks,34,Black,2025,25～27,4.56E+12
103,10,Football Socks,40,Plum,2016,16～18,4.59E+12
103,10,Football Socks,40,Plum,2019,19～21,4.56E+12
103,10,Football Socks,40,Plum,2022,22～24,4.56E+12
103,10,Football Socks,40,Plum,2025,25～27,4.56E+12
1101,110,Tough Dry T-Shirt,0,White,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,0,White,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,0,White,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,1,Navy,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,1,Navy,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,1,Navy,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,3,Blue,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,3,Blue,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,3,Blue,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,4,Saxe,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,4,Saxe,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,4,Saxe,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,11,Red,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,11,Red,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,11,Red,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,13,Light Pink,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,13,Light Pink,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,13,Light Pink,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,14,Burgundy,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,14,Burgundy,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,14,Burgundy,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,15,Orange,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,15,Orange,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,15,Orange,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,21,Yellow,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,21,Yellow,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,21,Yellow,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,25,Light Green,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,25,Light Green,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,25,Light Green,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,34,Black,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,34,Black,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,34,Black,15,150,4.56E+12
1101,110,Tough Dry T-Shirt,40,Plum,13,130,4.56E+12
1101,110,Tough Dry T-Shirt,40,Plum,14,140,4.56E+12
1101,110,Tough Dry T-Shirt,40,Plum,15,150,4.56E+12
1103,110,Tough Dry T-Shirt,0,White,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,0,White,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,0,White,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,0,White,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,0,White,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,1,Navy,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,1,Navy,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,1,Navy,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,1,Navy,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,1,Navy,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,3,Blue,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,3,Blue,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,3,Blue,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,3,Blue,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,3,Blue,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,4,Saxe,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,4,Saxe,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,4,Saxe,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,4,Saxe,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,4,Saxe,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,11,Red,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,11,Red,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,11,Red,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,11,Red,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,11,Red,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,13,Light Pink,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,13,Light Pink,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,13,Light Pink,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,13,Light Pink,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,13,Light Pink,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,14,Burgundy,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,14,Burgundy,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,14,Burgundy,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,14,Burgundy,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,14,Burgundy,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,15,Orange,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,15,Orange,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,15,Orange,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,15,Orange,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,15,Orange,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,21,Yellow,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,21,Yellow,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,21,Yellow,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,21,Yellow,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,21,Yellow,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,25,Light Green,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,25,Light Green,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,25,Light Green,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,25,Light Green,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,25,Light Green,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,34,Black,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,34,Black,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,34,Black,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,34,Black,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,34,Black,26,ＸＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,40,Plum,22,Ｓ,4.56E+12
1103,110,Tough Dry T-Shirt,40,Plum,23,Ｍ,4.56E+12
1103,110,Tough Dry T-Shirt,40,Plum,24,Ｌ,4.56E+12
1103,110,Tough Dry T-Shirt,40,Plum,25,ＸＬ,4.56E+12
1103,110,Tough Dry T-Shirt,40,Plum,26,ＸＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,0,White,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,1,Navy,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,3,Blue,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,4,Saxe,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,11,Red,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,13,Light Pink,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,14,Burgundy,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,15,Orange,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,21,Yellow,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,25,Light Green,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,34,Black,28,４ＸＬ,4.56E+12
1105,110,Tough Dry T-Shirt,40,Plum,28,４ＸＬ,4.56E+12
1100,110,Tough Dry T-Shirt,0,White,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,1,Navy,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,3,Blue,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,4,Saxe,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,11,Red,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,13,Light Pink,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,14,Burgundy,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,15,Orange,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,21,Yellow,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,25,Light Green,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,34,Black,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,40,Plum,12,120,4.59E+12
1100,110,Tough Dry T-Shirt,0,White,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,1,Navy,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,3,Blue,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,4,Saxe,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,11,Red,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,13,Light Pink,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,14,Burgundy,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,15,Orange,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,21,Yellow,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,25,Light Green,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,34,Black,11,110,4.59E+12
1100,110,Tough Dry T-Shirt,40,Plum,11,110,4.59E+12
1151,115,Tough Dry Polo Shirt,0,White,13,130,4.56E+12
1151,115,Tough Dry Polo Shirt,0,White,14,140,4.56E+12
1151,115,Tough Dry Polo Shirt,0,White,15,150,4.56E+12
1151,115,Tough Dry Polo Shirt,1,Navy,13,130,4.56E+12
1151,115,Tough Dry Polo Shirt,1,Navy,14,140,4.56E+12
1151,115,Tough Dry Polo Shirt,1,Navy,15,150,4.56E+12
1151,115,Tough Dry Polo Shirt,3,Blue,13,130,4.56E+12
1151,115,Tough Dry Polo Shirt,3,Blue,14,140,4.56E+12
1151,115,Tough Dry Polo Shirt,3,Blue,15,150,4.56E+12
1151,115,Tough Dry Polo Shirt,11,Red,13,130,4.56E+12
1151,115,Tough Dry Polo Shirt,11,Red,14,140,4.56E+12
1151,115,Tough Dry Polo Shirt,11,Red,15,150,4.56E+12
1151,115,Tough Dry Polo Shirt,21,Yellow,13,130,4.56E+12
1151,115,Tough Dry Polo Shirt,21,Yellow,14,140,4.56E+12
1151,115,Tough Dry Polo Shirt,21,Yellow,15,150,4.56E+12
1151,115,Tough Dry Polo Shirt,34,Black,13,130,4.56E+12
1151,115,Tough Dry Polo Shirt,34,Black,14,140,4.56E+12
1151,115,Tough Dry Polo Shirt,34,Black,15,150,4.56E+12
1153,115,Tough Dry Polo Shirt,0,White,22,Ｓ,4.56E+12
1153,115,Tough Dry Polo Shirt,0,White,23,Ｍ,4.56E+12
1153,115,Tough Dry Polo Shirt,0,White,24,Ｌ,4.56E+12
1153,115,Tough Dry Polo Shirt,0,White,25,ＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,0,White,26,ＸＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,1,Navy,22,Ｓ,4.56E+12
1153,115,Tough Dry Polo Shirt,1,Navy,23,Ｍ,4.56E+12
1153,115,Tough Dry Polo Shirt,1,Navy,24,Ｌ,4.56E+12
1153,115,Tough Dry Polo Shirt,1,Navy,25,ＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,1,Navy,26,ＸＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,3,Blue,22,Ｓ,4.56E+12
1153,115,Tough Dry Polo Shirt,3,Blue,23,Ｍ,4.56E+12
1153,115,Tough Dry Polo Shirt,3,Blue,24,Ｌ,4.56E+12
1153,115,Tough Dry Polo Shirt,3,Blue,25,ＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,3,Blue,26,ＸＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,11,Red,22,Ｓ,4.56E+12
1153,115,Tough Dry Polo Shirt,11,Red,23,Ｍ,4.56E+12
1153,115,Tough Dry Polo Shirt,11,Red,24,Ｌ,4.56E+12
1153,115,Tough Dry Polo Shirt,11,Red,25,ＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,11,Red,26,ＸＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,21,Yellow,22,Ｓ,4.56E+12
1153,115,Tough Dry Polo Shirt,21,Yellow,23,Ｍ,4.56E+12
1153,115,Tough Dry Polo Shirt,21,Yellow,24,Ｌ,4.56E+12
1153,115,Tough Dry Polo Shirt,21,Yellow,25,ＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,21,Yellow,26,ＸＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,34,Black,22,Ｓ,4.56E+12
1153,115,Tough Dry Polo Shirt,34,Black,23,Ｍ,4.56E+12
1153,115,Tough Dry Polo Shirt,34,Black,24,Ｌ,4.56E+12
1153,115,Tough Dry Polo Shirt,34,Black,25,ＸＬ,4.56E+12
1153,115,Tough Dry Polo Shirt,34,Black,26,ＸＸＬ,4.56E+12
1155,115,Tough Dry Polo Shirt,0,White,28,４ＸＬ,4.56E+12
1155,115,Tough Dry Polo Shirt,1,Navy,28,４ＸＬ,4.56E+12
1155,115,Tough Dry Polo Shirt,3,Blue,28,４ＸＬ,4.56E+12
1155,115,Tough Dry Polo Shirt,11,Red,28,４ＸＬ,4.56E+12
1155,115,Tough Dry Polo Shirt,21,Yellow,28,４ＸＬ,4.56E+12
1155,115,Tough Dry Polo Shirt,34,Black,28,４ＸＬ,4.56E+12
1150,115,Tough Dry Polo Shirt,0,White,12,120,4.59E+12
1150,115,Tough Dry Polo Shirt,1,Navy,12,120,4.59E+12
1150,115,Tough Dry Polo Shirt,3,Blue,12,120,4.59E+12
1150,115,Tough Dry Polo Shirt,11,Red,12,120,4.59E+12
1150,115,Tough Dry Polo Shirt,21,Yellow,12,120,4.59E+12
1150,115,Tough Dry Polo Shirt,34,Black,12,120,4.59E+12
1150,115,Tough Dry Polo Shirt,0,White,11,110,4.59E+12
1150,115,Tough Dry Polo Shirt,1,Navy,11,110,4.59E+12
1150,115,Tough Dry Polo Shirt,3,Blue,11,110,4.59E+12
1150,115,Tough Dry Polo Shirt,11,Red,11,110,4.59E+12
1150,115,Tough Dry Polo Shirt,21,Yellow,11,110,4.59E+12
1150,115,Tough Dry Polo Shirt,34,Black,11,110,4.59E+12
12801,1280,V-Neck Wind Shirt,3,Blue,13,130,4.56E+12
12801,1280,V-Neck Wind Shirt,3,Blue,14,140,4.59E+12
12801,1280,V-Neck Wind Shirt,3,Blue,15,150,4.56E+12
12801,1280,V-Neck Wind Shirt,6,Dark Navy,13,130,4.56E+12
12801,1280,V-Neck Wind Shirt,6,Dark Navy,14,140,4.59E+12
12801,1280,V-Neck Wind Shirt,6,Dark Navy,15,150,4.56E+12
12801,1280,V-Neck Wind Shirt,17,Bright Pink,13,130,4.56E+12
12801,1280,V-Neck Wind Shirt,17,Bright Pink,14,140,4.59E+12
12801,1280,V-Neck Wind Shirt,17,Bright Pink,15,150,4.56E+12
12801,1280,V-Neck Wind Shirt,21,Yellow,13,130,4.56E+12
12801,1280,V-Neck Wind Shirt,21,Yellow,14,140,4.59E+12
12801,1280,V-Neck Wind Shirt,21,Yellow,15,150,4.56E+12
12801,1280,V-Neck Wind Shirt,31,Light Grey,13,130,4.56E+12
12801,1280,V-Neck Wind Shirt,31,Light Grey,14,140,4.59E+12
12801,1280,V-Neck Wind Shirt,31,Light Grey,15,150,4.56E+12
12801,1280,V-Neck Wind Shirt,34,Black,13,130,4.56E+12
12801,1280,V-Neck Wind Shirt,34,Black,14,140,4.59E+12
12801,1280,V-Neck Wind Shirt,34,Black,15,150,4.56E+12
12803,1280,V-Neck Wind Shirt,3,Blue,22,Ｓ,4.56E+12
12803,1280,V-Neck Wind Shirt,3,Blue,23,Ｍ,4.56E+12
12803,1280,V-Neck Wind Shirt,3,Blue,24,Ｌ,4.56E+12
12803,1280,V-Neck Wind Shirt,3,Blue,25,ＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,3,Blue,26,ＸＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,6,Dark Navy,22,Ｓ,4.56E+12
12803,1280,V-Neck Wind Shirt,6,Dark Navy,23,Ｍ,4.56E+12
12803,1280,V-Neck Wind Shirt,6,Dark Navy,24,Ｌ,4.56E+12
12803,1280,V-Neck Wind Shirt,6,Dark Navy,25,ＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,6,Dark Navy,26,ＸＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,17,Bright Pink,22,Ｓ,4.56E+12
12803,1280,V-Neck Wind Shirt,17,Bright Pink,23,Ｍ,4.56E+12
12803,1280,V-Neck Wind Shirt,17,Bright Pink,24,Ｌ,4.56E+12
12803,1280,V-Neck Wind Shirt,17,Bright Pink,25,ＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,17,Bright Pink,26,ＸＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,21,Yellow,22,Ｓ,4.56E+12
12803,1280,V-Neck Wind Shirt,21,Yellow,23,Ｍ,4.56E+12
12803,1280,V-Neck Wind Shirt,21,Yellow,24,Ｌ,4.56E+12
12803,1280,V-Neck Wind Shirt,21,Yellow,25,ＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,21,Yellow,26,ＸＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,31,Light Grey,22,Ｓ,4.56E+12
12803,1280,V-Neck Wind Shirt,31,Light Grey,23,Ｍ,4.56E+12
12803,1280,V-Neck Wind Shirt,31,Light Grey,24,Ｌ,4.56E+12
12803,1280,V-Neck Wind Shirt,31,Light Grey,25,ＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,31,Light Grey,26,ＸＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,34,Black,22,Ｓ,4.56E+12
12803,1280,V-Neck Wind Shirt,34,Black,23,Ｍ,4.56E+12
12803,1280,V-Neck Wind Shirt,34,Black,24,Ｌ,4.56E+12
12803,1280,V-Neck Wind Shirt,34,Black,25,ＸＬ,4.56E+12
12803,1280,V-Neck Wind Shirt,34,Black,26,ＸＸＬ,4.56E+12
12800,1280,V-Neck Wind Shirt,3,Blue,12,120,4.59E+12
12800,1280,V-Neck Wind Shirt,6,Dark Navy,12,120,4.59E+12
12800,1280,V-Neck Wind Shirt,17,Bright Pink,12,120,4.59E+12
12800,1280,V-Neck Wind Shirt,21,Yellow,12,120,4.59E+12
12800,1280,V-Neck Wind Shirt,31,Light Grey,12,120,4.59E+12
12800,1280,V-Neck Wind Shirt,34,Black,12,120,4.59E+12
12800,1280,V-Neck Wind Shirt,3,Blue,11,110,4.59E+12
12800,1280,V-Neck Wind Shirt,6,Dark Navy,11,110,4.59E+12
12800,1280,V-Neck Wind Shirt,17,Bright Pink,11,110,4.59E+12
12800,1280,V-Neck Wind Shirt,21,Yellow,11,110,4.59E+12
12800,1280,V-Neck Wind Shirt,31,Light Grey,11,110,4.59E+12
12800,1280,V-Neck Wind Shirt,34,Black,11,110,4.59E+12
14001,1400,Satin Baseball Jacket,1,Navy,13,130,4.56E+12
14001,1400,Satin Baseball Jacket,1,Navy,14,140,4.56E+12
14001,1400,Satin Baseball Jacket,1,Navy,15,150,4.56E+12
14001,1400,Satin Baseball Jacket,3,Blue,13,130,4.56E+12
14001,1400,Satin Baseball Jacket,3,Blue,14,140,4.56E+12
14001,1400,Satin Baseball Jacket,3,Blue,15,150,4.56E+12
14001,1400,Satin Baseball Jacket,14,Burgundy,13,130,4.56E+12
14001,1400,Satin Baseball Jacket,14,Burgundy,14,140,4.56E+12
14001,1400,Satin Baseball Jacket,14,Burgundy,15,150,4.56E+12
14001,1400,Satin Baseball Jacket,26,Green,13,130,4.56E+12
14001,1400,Satin Baseball Jacket,26,Green,14,140,4.56E+12
14001,1400,Satin Baseball Jacket,26,Green,15,150,4.56E+12
14001,1400,Satin Baseball Jacket,34,Black,13,130,4.56E+12
14001,1400,Satin Baseball Jacket,34,Black,14,140,4.56E+12
14001,1400,Satin Baseball Jacket,34,Black,15,150,4.56E+12
14003,1400,Satin Baseball Jacket,1,Navy,22,Ｓ,4.56E+12
14003,1400,Satin Baseball Jacket,1,Navy,23,Ｍ,4.56E+12
14003,1400,Satin Baseball Jacket,1,Navy,24,Ｌ,4.56E+12
14003,1400,Satin Baseball Jacket,1,Navy,25,ＸＬ,4.56E+12
14003,1400,Satin Baseball Jacket,3,Blue,22,Ｓ,4.56E+12
14003,1400,Satin Baseball Jacket,3,Blue,23,Ｍ,4.56E+12
14003,1400,Satin Baseball Jacket,3,Blue,24,Ｌ,4.56E+12
14003,1400,Satin Baseball Jacket,3,Blue,25,ＸＬ,4.56E+12
14003,1400,Satin Baseball Jacket,14,Burgundy,22,Ｓ,4.56E+12
14003,1400,Satin Baseball Jacket,14,Burgundy,23,Ｍ,4.56E+12
14003,1400,Satin Baseball Jacket,14,Burgundy,24,Ｌ,4.56E+12
14003,1400,Satin Baseball Jacket,14,Burgundy,25,ＸＬ,4.56E+12
14003,1400,Satin Baseball Jacket,26,Green,22,Ｓ,4.56E+12
14003,1400,Satin Baseball Jacket,26,Green,23,Ｍ,4.56E+12
14003,1400,Satin Baseball Jacket,26,Green,24,Ｌ,4.56E+12
14003,1400,Satin Baseball Jacket,26,Green,25,ＸＬ,4.56E+12
14003,1400,Satin Baseball Jacket,34,Black,22,Ｓ,4.56E+12
14003,1400,Satin Baseball Jacket,34,Black,23,Ｍ,4.56E+12
14003,1400,Satin Baseball Jacket,34,Black,24,Ｌ,4.56E+12
14003,1400,Satin Baseball Jacket,34,Black,25,ＸＬ,4.56E+12
14000,1400,Satin Baseball Jacket,1,Navy,12,120,4.59E+12
14000,1400,Satin Baseball Jacket,3,Blue,12,120,4.59E+12
14000,1400,Satin Baseball Jacket,14,Burgundy,12,120,4.59E+12
14000,1400,Satin Baseball Jacket,26,Green,12,120,4.59E+12
14000,1400,Satin Baseball Jacket,34,Black,12,120,4.59E+12
14000,1400,Satin Baseball Jacket,1,Navy,11,110,4.59E+12
14000,1400,Satin Baseball Jacket,3,Blue,11,110,4.59E+12
14000,1400,Satin Baseball Jacket,14,Burgundy,11,110,4.59E+12
14000,1400,Satin Baseball Jacket,26,Green,11,110,4.59E+12
14000,1400,Satin Baseball Jacket,34,Black,11,110,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,1,Navy,13,130,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,1,Navy,14,140,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,1,Navy,15,150,4.56E+12
15001,1500,Mid-Thigh Length Track Trousers,3,Blue,13,130,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,3,Blue,14,140,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,3,Blue,15,150,4.56E+12
15001,1500,Mid-Thigh Length Track Trousers,11,Red,13,130,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,11,Red,14,140,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,11,Red,15,150,4.56E+12
15001,1500,Mid-Thigh Length Track Trousers,34,Black,13,130,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,34,Black,14,140,4.59E+12
15001,1500,Mid-Thigh Length Track Trousers,34,Black,15,150,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,1,Navy,22,Ｓ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,1,Navy,23,Ｍ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,1,Navy,24,Ｌ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,1,Navy,25,ＸＬ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,1,Navy,26,ＸＸＬ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,3,Blue,22,Ｓ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,3,Blue,23,Ｍ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,3,Blue,24,Ｌ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,3,Blue,25,ＸＬ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,3,Blue,26,ＸＸＬ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,11,Red,22,Ｓ,4.56E+12
15003,1500,Mid-Thigh Length Track Trousers,11,Red,23,Ｍ,4.56E+12
